Company,Company Code,Company Type,FCC SITE ID,Lattitude,Longitude,Property Address,County,City,Land Owned or Leased,Lessor/Site Owner,Map,Group,Parcel,Height,Type
"T-Mobile US, INC",WC000800,WC,99,36.22616694,-86.74833361,Ben Allen Road 329 ,Davidson,Nashville,Leased,"Pegram, Raymond M.",061-00,0,085.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.22483333,-86.77719444,Brick Church Pike 2955,Davidson,Nashville,Leased,"Langhans Family Properties,llc",060-00,0,039.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.10530277,-86.79161944,Caldwell Lane 1031 ,Davidson,Nashville,Leased,David Lipscomb College,118-13,0,064.00,150,flagpole
"T-Mobile US, INC",WC000800,WC,99,36.15682222,-86.69319444,Craigmeade Drive  264 ,Davidson,Nashville,Leased,"Bunch, James & Shirley",095-10,0,115.01,108,monopole
"T-Mobile US, INC",WC000800,WC,99,36.24615555,-86.83848611,Dry Fork Road 3927 - B ,Davidson,Nashville,Leased,"George, Jeffery W.",048-00,0,084.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.08767000,-86.69389000,Harding Place 312 ,Davidson,Nashville,Leased,Ezell Children's Trust,134-10,0,002.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.14447222,-86.86702777,Hill Circle 6019B ,Davidson,Nashville,Leased,"Cowden, John S.",103-01,0,105.00,115,monopole
"T-Mobile US, INC",WC000800,WC,99,36.01100000,-87.03288888,Hwy 96 9689 ,Davidson,Nashville,Leased,"Groves, Charles & Wayne, Barbara S.",178-00,0,003.00,247,lattice
"T-Mobile US, INC",WC000800,WC,99,36.15963888,-86.84188888,Kentucky Avenue 4509 ,Davidson,Nashville,Leased,"Sneed Jr., Robert B.",091-08,0,185.00,126,monopole
"T-Mobile US, INC",WC000800,WC,99,36.10161111,-86.87131666,Old Harding Pike 5803,Davidson,Nashville,Leased,"Crown Castle USA, LLC",130-01,0,215.00,150,monopole
"T-Mobile US, INC",WC000800,WC,99,36.08876944,-86.60619166,Old Smith Springs Road 2801 ,Davidson,Nashville,Leased,U S Corp Of Engineers,136-00,0,Lake Land,150,monopole
"T-Mobile US, INC",WC000800,WC,99,36.20029722,-86.68775277,Ridgeland Drive 2281 ,Davidson,Nashville,Leased,"Crown Castle USA, LLC",073-11,0,115.00,108,monopole
"T-Mobile US, INC",WC000800,WC,99,36.03655833,-86.78221388,Summit View Place 520 ,Davidson,Nashville,Leased,Brentwood Stor-N-Loc,171-00,0,019.00,185,monopole
"T-Mobile US, INC",WC000800,WC,99,36.07650434,-86.75969000,Trousdale Dr 4815B ,Davidson,Nashville,Leased,"Storage USA, Inc.",146-04,0,197.00,122,monopole
"T-Mobile US, INC",WC000800,WC,99,36.083092,-86.767879,Harding Place 753 ,Davidson,Oak Hill,Leased,"Franklin Road Academy, Barbard Eatherly Trustee",132-15,0,010.00,120,stealth
"T-Mobile US, INC",WC000800,WC,99,36.20774166,-86.95018611,Ashland City Hwy 5526 ,Davidson,Outside,Leased,"Duke, Austin W. & Gary",067-00,0,002.00,250,lattice
"T-Mobile US, INC",WC000800,WC,99,36.14085000,-86.62863611,Bell Road 3516 ,Davidson,Outside,Leased,Nashville District Corps,120-00,0,000.00,133,monopole
"T-Mobile US, INC",WC000800,WC,99,36.26802500,-86.73593611,Boyd's Hilltop Drive 547 ,Davidson,Outside,Leased,Madison Suburan Utility,042-00,0,030.00,120,monopole
"T-Mobile US, INC",WC000800,WC,99,36.17418333,-86.63761666,Brandau Road 3020 ,Davidson,Outside,Leased,Trinity Steel Corporation,085-00,0,043.00,150,monopole
"T-Mobile US, INC",WC000800,WC,99,36.19401729,-86.72923900,Cahal Avenue 2002B ,Davidson,Outside,Leased,"Ezell, Houston T.",135-00,0,413.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.07192500,-86.91115277,Chimney Hill 366 (7007 Hwy 70),Davidson,Outside,Leased,Coronada Condominum Association,142-00,0,182.00,185,monopole
"T-Mobile US, INC",WC000800,WC,99,36.29238888,-86.88333333,Clarksville Hwy 5782 ,Davidson,Outside,Leased,Waller Brothers Partnership,029-00,0,379.00,240,monopole
"T-Mobile US, INC",WC000800,WC,99,36.24934722,-86.74104444,Due West Ave N 619 ,Davidson,Outside,Leased,Christian Schools Inc.,051-00,0,028.00,120,monopole
"T-Mobile US, INC",WC000800,WC,99,36.228503,-86.862306,Eatons Creek Road 4544 ,Davidson,Outside,Leased,"Glaus, Harold C.",058-00,0,055.00,040,lattice
"T-Mobile US, INC",WC000800,WC,99,36.09649444,-86.94092000,Forrest Valley Drive 301,Davidson,Outside,Leased,"Mercer, William (Elmo & Mercie)",128-02,0,017.00,248,lattice
"T-Mobile US, INC",WC000800,WC,99,36.06785000,-86.89937000,Hwy 100   7180 ,Davidson,Outside,Leased,"Greer, Patricia Marie Oldens",143-00,0,019.00,080,wooden pole
"T-Mobile US, INC",WC000800,WC,99,36.23563031,-86.62890600,Legions Drive 127 ,Davidson,Outside,Leased,"Donelson , William Stokley",064-00,0,093.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.03877777,-86.98572222,Lewis Road 8609  ,Davidson,Outside,Leased,"Claxton, H.T.& Oweise,  Frances",155-00,0,042.00,255,lattice
"T-Mobile US, INC",WC000800,WC,99,36.30704722,-86.68907222,Liberty Lane 118 ,Davidson,Outside,Leased,"Jordan, Neil T.",026-00,0,043.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.16788333,-86.60193333,Mills Road 4037 ,Davidson,Outside,Leased,"Patel, Bimal",097-00,0,112.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.01486388,-86.70790833,Nolensville Pike 6331-B 3,Davidson,Outside,Leased,"Galloway, Robert D.",181-00,0,182.00,125,monopole
"T-Mobile US, INC",WC000800,WC,99,36.03493055,-86.60998888,Old Hickory Blvd. 12623 ,Davidson,Outside,Leased,"Cunningham, James M.",175-00,0,040.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.07453055,-86.63748333,Rural Hill Road 324 ,Davidson,Outside,Leased,"Broadband Nashville 1, LLC (Hansen, Eugene)",149-08,0,207.00,185,monopole
"T-Mobile US, INC",WC000800,WC,99,36.05660811,-87.36544000,Marshall Stewart Drive 215 ,Dickson,Dickson,Leased,VFW POST 4641,111,,083.01,253,lattice
"T-Mobile US, INC",WC000800,WC,99,36.28664000,-87.17915000,Danley Road 612 ,Dickson,Outside,Leased,"Cunningham Jr., Jimmie C.",024,,017.05,227,lattice
"T-Mobile US, INC",WC000800,WC,99,36.02622000,-87.21443972,Deal Road 1282 ,Dickson,Outside,Leased,"Sharp, Charles W.",132,,044.08,188,monopole
"T-Mobile US, INC",WC000800,WC,99,36.02830555,-87.29897222,Garton Road 1337 ,Dickson,Outside,Leased,"Chappell, George",130,,010.00,255,lattice
"T-Mobile US, INC",WC000800,WC,99,36.18548888,-87.30749166,Hwy 49 East 1020 ,Dickson,Outside,Leased,"Corlew, Percy, Heir (Spann, Jean)",064,,020.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.21488611,-87.26536666,Hwy 49 East 1915 ,Dickson,Outside,Leased,"Batey, Jackie",045,,024.01,190,monopole
"T-Mobile US, INC",WC000800,WC,99,36.10208611,-87.29479444,Hwy. 70 East 3285 ,Dickson,Outside,Leased,"Duke, John & Robert",094,,034.00,258,lattice
"T-Mobile US, INC",WC000800,WC,99,36.14700000,-87.34982500,Mount Lebanon Road 401 ,Dickson,Outside,Leased,"Robinson,  Richard & Jane",075,,034.00,187,monopole
"T-Mobile US, INC",WC000800,WC,99,35.15393638,-89.59204194,Hwy 196 12035 ,Fayette,Outside,Leased,Morningside Church,122,,045.04,198,lattice
"T-Mobile US, INC",WC000800,WC,99,35.23586666,-89.59208333,Hwy 196 17857 ,Fayette,Outside,Leased,"Weir, William Edwin",085,,004.01,153,monopole
"T-Mobile US, INC",WC000800,WC,99,35.33427250,-89.55230583,Porter Road 3270 ,Fayette,Outside,Leased,"Ivy, Carolyn C.",042,,006.00,189,lattice
"T-Mobile US, INC",WC000800,WC,99,35.04353083,-89.55162527,Morrison Road 350 ,Fayette,Rossville,Leased,City of Rossville,166P,a,035.00,188,lattice
"T-Mobile US, INC",WC000800,WC,99,35.81645277,-88.89467222,Chere Carol Road 3525,Gibson,Humboldt,Leased,"West TN Healthcare,  General Hospital",170,,028.02,179,lattice
"T-Mobile US, INC",WC000800,WC,99,35.83643083,-88.92401138,Ninth Avenue 2559 North ,Gibson,Humboldt,Leased,"Johnson, James D. & Sherry L.",165,,025.04,169,lattice
"T-Mobile US, INC",WC000800,WC,99,35.11652900,-85.27281000,Ashland Terrace 801 ,Hamilton,Chattanooga,Leased,Glowplug Limited Partnership,109N,E,030.02,104,monopole
"T-Mobile US, INC",WC000800,WC,99,35.07508333,-85.17074722,Bonny Oaks Drive 6375B ,Hamilton,Chattanooga,Leased,Bonny Oaks Self Storage Inc,129K,P,019.00,135,monopole
"T-Mobile US, INC",WC000800,WC,99,35.07850277,-85.30392499,Dallas Road 1301 ,Hamilton,Chattanooga,Leased,Hamilton County Board of Education,126L,C,001.00,128,monopole
"T-Mobile US, INC",WC000800,WC,99,35.04393611,-85.27552500,Highland Park Avenue 500 A North,Hamilton,Chattanooga,Leased,Hamilton County Board of Education (Orchard Knob),146B,Q,001.00,128,monopole
"T-Mobile US, INC",WC000800,WC,99,35.12748000,-85.24614000,Hixson Pike 4824 ,Hamilton,Chattanooga,Leased,"Poston, Carl N. & Nadine A. ",110H,D,048.00,175,monopole
"T-Mobile US, INC",WC000800,WC,99,35.15254444,-85.24757222,Hwy 153 5740B ,Hamilton,Chattanooga,Leased,Wolford Dev. Chattanoogam LLC,100A,C,001.11,175,monopole
"T-Mobile US, INC",WC000800,WC,99,35.05382000,-85.21385000,Shallowford Road 4649B ,Hamilton,Chattanooga,Leased,"Roberts, Edward F. & Sandra L.",132M,A,001.00,090,monopole
"T-Mobile US, INC",WC000800,WC,99,35.00631694,-85.26251138,Ringgold Road 3335 ,Hamilton,East Ridge,Leased,"Gibson Properties, LLC",156M,C,032.01,150,monopole
"T-Mobile US, INC",WC000800,WC,99,35.057972,-85.118197,Green Shanty Road 4325B,Hamilton,Outside,Leased,"Shipley, James & Viola",139,,024.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,35.02681111,-84.99288333,Howardsville Road 5211,Hamilton,Outside,Leased,"Green, Gary & Laureen",152,,034.00,270,lattice
"T-Mobile US, INC",WC000800,WC,99,35.23687500,-85.02591111,Hwy 58 10507,Hamilton,Outside,Leased,"Elder, James F.",069,,047.02,250,lattice
"T-Mobile US, INC",WC000800,WC,99,35.10752222,-85.13435833,Hwy 58 5724,Hamilton,Outside,Leased,Hamilton County Board of Education (Central High),121,,003.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,35.03288900,-85.05102800,Prospect Church Road 4301,Hamilton,Outside,Leased,"Longley, F G",151,,020.00,190,monopole
"T-Mobile US, INC",WC000800,WC,99,35.22359722,-85.14390555,Smith Morgan Road 9521 ,Hamilton,Outside,Leased,Hixson Utility District,075,,052.00,163,monopole
"T-Mobile US, INC",WC000800,WC,99,35.10598888,-85.29821111,Dayton Boulevard 3117A ,Hamilton,Red Bank ,Leased,City of RedBank,117E,K,009.00,150,monopole
"T-Mobile US, INC",WC000800,WC,99,35.40536000,-89.37715999,Albright Lane 3140 ,Hawkins,Outside,Leased,"Stuart, C. H.",149,,015.01,207,lattice
"T-Mobile US, INC",WC000800,WC,99,35.635951,-89.250811,Joe King Road 1556,Haywood,Outside,Leased,"King, A. G.",056,,001.03,,lattice
"T-Mobile US, INC",WC000800,WC,99,35.882306,-87.686472,Bucksnort Road 1036,Hickman,Outside,Leased,"Pruett, Ronald",052,,011.00,200,lattice
"T-Mobile US, INC",WC000800,WC,99,36.00263888,-83.54911111,Dumplin Mill Trace 1775 ,Jefferson,Outside,Leased,"Whitaker, Clyde W. & Jean S.",073,,085.00,256,lattice
"T-Mobile US, INC",WC000800,WC,99,36.02649722,-83.94943055,Fair Drive 1631 ,Knox,Knoxville,Leased,Knoxville Utilities Board,058O,A,037.00,190,monopole
"T-Mobile US, INC",WC000800,WC,99,35.741692,-83.523550,Keowee Ave 1193,Knox,Knoxville,Leased,"Thompson Creek, LLC",108P,F,013.00,,monopole
"T-Mobile US, INC",WC000800,WC,99,36.04744166,-83.80336666,McMillan Station Road 1750 ,Knox,Knoxville,Leased,Walker Construction Company,051,D,107.00,254,lattice
"T-Mobile US, INC",WC000800,WC,99,36.022072,-83.906103,Old Valley View Drive 3521a,Knox,Knoxville,Leased,Valley View Babptist Church,070A,B,001.00,,Lattice
"T-Mobile US, INC",WC000800,WC,99,36.02481388,-83.73770277,Strawberry Plains Pike 8519,Knox,Knoxville,Leased,Vetrans Steel Erection Co.,062,,271.00,254,lattice
"T-Mobile US, INC",WC000800,WC,99,35.85732500,-84.17983611,Virtue Road 519 ,Knox,Knoxville,Leased,Town of Faragaut,152,,040.00,191,monopole
"T-Mobile US, INC",WC000800,WC,99,35.996167,-83.808833,Hayswood Road 1429,Knox,Outside,Leased,"McGimsey, Micheal O., Sr",084,,011.00,160,monopole
"T-Mobile US, INC",WC000800,WC,99,35.91430555,-84.07555555,Kingston Pike 8848,Knox,Outside,Leased,"Acquiport/Amsdel, LP",132,,031.02,103,monopole
"T-Mobile US, INC",WC000800,WC,99,35.85913611,-84.04911388,Lakefront Drive 2218A ,Knox,Outside,Leased,"Perry, Samuel C. & Judy J.",155,,043.05,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.09305555,-83.91747222,Maynardville Pike 7604,Knox,Outside,Leased,"Myers, David K.(G.W. Rutherford)",028,,273.03,140,monopole
"T-Mobile US, INC",WC000800,WC,99,35.94320277,-84.09956944,Middlebrook Road 9143 ,Knox,Outside,Leased,"Crisp, Clint H.",105,,061.00,168,monopole
"T-Mobile US, INC",WC000800,WC,99,35.946028,-83.828139,National Drive 5517A South,Knox,Outside,Leased,Knoxville (city of) ,110,,025.06,,lattice
"T-Mobile US, INC",WC000800,WC,99,35.90780555,-83.88488888,Neubert Springs 6504,Knox,Outside,Leased,"Wiser, William (Miracle Ministries)",136,,139.00,274,lattice
"T-Mobile US, INC",WC000800,WC,99,36.041519,-83.826000,Rising Road 7115A,Knox,Outside,Leased,"Hicks, George C. & Darlene",050M,A,001.02,,monopole
"T-Mobile US, INC",WC000800,WC,99,35.95947222,-83.79058333,Rush Miller Road 2904 ,Knox,Outside,Leased,"Spruiell, Ralph",097,,245.00,256,lattice
"T-Mobile US, INC",WC000800,WC,99,35.89370833,-83.94086388,Smith Road 2941A,Knox,Outside,Leased,"Millsaps, Carl & Flora",135N,A,001.04,199,monopole
"T-Mobile US, INC",WC000800,WC,99,36.08318888,-83.83437499,Wise Springs Road 4937,Knox,Outside,Leased,"Green, Janet (Charles Riddle)",040,,133.00,250,lattice
"T-Mobile US, INC",WC000800,WC,99,35.948989,-83.990675,Papermill Drive 4750,Knox ,Knoxville,Leased,"Prevost, Gibbs M. Jr.",107F,A,002.00,,monopole
"T-Mobile US, INC",WC000800,WC,99,36.011153,-83.931264,Sharps Ridge Memorial Pkwy 1105,Knox ,Knoxville,Leased,"Midwest Communicates, Inc.",069K,B,036.00,200,monopole
"T-Mobile US, INC",WC000800,WC,99,35.72909166,-84.36661666,Carding Machine Road 1146,Loudon,Loudon ,Leased,Adroit Medical Systems ,040,,159.00,190,lattice
"T-Mobile US, INC",WC000800,WC,99,35.71624444,-88.62319722,Fly Road 109,Madison,Outside,Leased,"Middleton, Randy & Brenda",038,,022.00,190,monopole
"T-Mobile US, INC",WC000800,WC,99,35.72155583,-88.84409749,Hwy 45 North 4191 ,Madison,Outside,Leased,Dodson Partnership Properties LLC,027,,064.00,139,monopole
"T-Mobile US, INC",WC000800,WC,99,35.65815277,-88.76138611,Hwy 70 E 1918,Madison,Outside,Leased,"Borin, Arron Lee",057,,039.00,203,monopole
"T-Mobile US, INC",WC000800,WC,99,35.61563361,-89.00028916,Hwy 70 W 4368 ,Madison,Outside,Leased,"Haynes, Steven ",074,,022.00,189,lattice
"T-Mobile US, INC",WC000800,WC,99,35.08729166,-85.36380833,Cumberland Road 1375 ,Marion,Outside,Leased,Bickerstaff Family Trust,102,,004.10,160,lattice
"T-Mobile US, INC",WC000800,WC,99,35.16549444,-85.41273611,Hwy  27 6982 ,Marion,Outside,Leased,"Jones, Thomas",055,,086.00,309,lattice
"T-Mobile US, INC",WC000800,WC,99,35.59222222,-87.05983333,Pillow Drive 2610 ,Maury,Columbia,Leased,"Due Jr., J. P.",113F,F,001.00,251,lattice
"T-Mobile US, INC",WC000800,WC,99,35.67021111,-87.00803333,Ridgecrest Drive 1950 ,Maury,Columbia ,Leased,N C Communications,066,,019.03,180,lattice
"T-Mobile US, INC",WC000800,WC,99,35.66780000,-86.82989000,Hwy 431 3735,Maury,Outside,Leased,"Mitchum Jr., Millard F.",070,,037.00,150,lattice
"T-Mobile US, INC",WC000800,WC,99,35.75641666,-86.96508333,John Lunn Road 3690 ,Maury,Outside,Leased,"Rummage, Billy & Laura",043,,005.00,190,monopole
"T-Mobile US, INC",WC000800,WC,99,35.68665833,-86.88763888,Kedron Road 4392,Maury,Outside,Leased,"Mitchum Jr., Millard F.",049,,034.00,150,monopole
"T-Mobile US, INC",WC000800,WC,99,35.47452777,-87.04259000,Pulaski Hwy 4167 ,Maury,Outside,Leased,"Hurt, Douglas F. & Sue Duncan",167,,013.00,180,lattice
"T-Mobile US, INC",WC000800,WC,99,36.45858333,-87.12089166,Stroudville Road West 3075,Montgomery,Outside,Leased,"Welker, Phil Henry etux",106,,019.01,246,lattice
"T-Mobile US, INC",WC000800,WC,99,35.11895555,-84.70604166,Longely Road 693,Polk,Outside,Leased,"Longley, John L.",064,,040.01,250,lattice
"T-Mobile US, INC",WC000800,WC,99,36.13209722,-85.67793055,Lowetown Road 3073 ,Putnam,Outside,Leased,"Watts, Dowlene",062,,012.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.14555556,-85.37416667,Macedonia Cemetary Road 3464 (Joe Lee Road),Putnam,Outside,Leased,"McCormick, Burch",069,,003.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.13626083,-85.55611277,Taylor Road 2246 ,Putnam,Outside,Leased,"Jones, Jeffrey L.",065,,089.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.13654166,-85.32232777,Wilmoth Road 10420 ,Putnam,Outside,Leased,American Sand Supply Company,070,,006.00,180,lattice
"T-Mobile US, INC",WC000800,WC,99,35.52976388,-84.99029444,Manufacturers Road 1139,Rhea,Dayton,Leased,City of Dayton,076,,044.00,260,monopole
"T-Mobile US, INC",WC000800,WC,99,35.46806388,-85.04014722,Rhea County Hwy 3883 (3715),Rhea,Dayton,Leased,"Rogers, Charles E.",096,,106.02,250,lattice
"T-Mobile US, INC",WC000800,WC,99,35.88983333,-84.69216666,Airport Road 616,Roane,Outside,Leased,"Spurling, Thomas",043,,007.00,200,lattice
"T-Mobile US, INC",WC000800,WC,99,35.90340305,-84.57509194,Cabin Hollow Road 476,Roane,Outside,Leased,"Call, Samuetta L.",036,,011.00,250,lattice
"T-Mobile US, INC",WC000800,WC,99,36.41475555,-86.72155833,Meadow Lane 2155 ,Robertson,Millersville,Leased,"Dorsey, Donald",125,,240.00,255,lattice
"T-Mobile US, INC",WC000800,WC,99,36.59794444,-86.59866666,Long Road 5420 ,Robertson,Orlinda,Leased,"Freedle, O. H.",038,0,049.00,249,lattice
"T-Mobile US, INC",WC000800,WC,99,35.87043333,-86.31451388,Adams Road 3945 ,Robertson,Outside,Leased,"Adams, Jessee Jr.",082,,095.00,180,lattice
"T-Mobile US, INC",WC000800,WC,99,36.54934722,-86.93727222,Hwy 41 N 5656,Robertson,Outside,Leased,"Johnson, Vernon",056,,100.00,180,monopole
"T-Mobile US, INC",WC000800,WC,99,36.59576000,-86.76503000,Lamont Road 5407 ,Robertson,Outside,Leased,"Fisher, Ralph Ewing",034,,012.00,204,monopole
"T-Mobile US, INC",WC000800,WC,99,36.47679083,-86.92048000,Lahr Road 4429 ,Robertson,Springfield,Leased,"Williams & Willams, Inc.",090,,213.00,180,lattice
"T-Mobile US, INC",WC000800,WC,99,35.89134166,-86.47174722,Joe Bond Trail 5020 ,Rutherford,Murfreesboro,Leased,Wright Brothers Const Co,070,,059.03,350,monopole
"T-Mobile US, INC",WC000800,WC,99,35.83575000,-86.35194444,Rutherford Road 3007,Rutherford,Murfreesboro,Leased,Swanson Development,103C,E,014.01,188,lattice
"T-Mobile US, INC",WC000800,WC,99,35.96400000,-86.45016666,Buckeye Bottom Road 7903 W. ,Rutherford,Outside,Leased,"Robinson, Robbie",035,,033.04,160,Stealth
"T-Mobile US, INC",WC000800,WC,99,35.94039722,-86.37996944,Central Valley Road 110 ,Rutherford,Outside,Leased,Swanson Development,047,,018.00,180,lattice
"T-Mobile US, INC",WC000800,WC,99,35.72741666,-86.32188888,Epps Mill Road 6101 ,Rutherford,Outside,Leased,Crawford Properties Partnership,156,,026.00,250,lattice
"T-Mobile US, INC",WC000800,WC,99,35.77186111,-86.52641666,Hwy 99 8007 (Salem Pike),Rutherford,Outside,Leased,"Moody, George Jefferson",139,,007.00,253,monopole
"T-Mobile US, INC",WC000800,WC,99,36.00366666,-86.37080555,JD Todd Road 420 ,Rutherford,Outside,Leased,"Hackney, Ed & Ruthe",022,,041.00,180,
"T-Mobile US, INC",WC000800,WC,99,36.02966666,-86.43180555,Mona Road 11999 ,Rutherford,Outside,Leased,"Harris, M. C.",012,,013.05,185,monopole
"T-Mobile US, INC",WC000800,WC,99,35.85606000,-86.36415000,Old Lascassas Drive 1120 ,Rutherford,Outside,Leased,"Stroop, Robert T.",090G,B,016.03,117,guyed
"T-Mobile US, INC",WC000800,WC,99,35.96227222,-86.55681111,Rock Springs Road 2407 ,Rutherford,Outside,Leased,Town of Smyrna,033,,005.01,163,lattice
"T-Mobile US, INC",WC000800,WC,99,35.85473079,-86.55579300,Shores Road 6019 ,Rutherford,Outside,Leased,"Edens, Vernon",094,,028.01,223,guyed
"T-Mobile US, INC",WC000800,WC,99,36.00747000,-86.50756000,Fitzhugh Boulevard 616 ,Rutherford,Smyrna,Leased,Smyrna\Rutherford County Airport,019,,031.00,167,lattice
"T-Mobile US, INC",WC000800,WC,99,35.75264444,-83.52155555,King Branch South 4274,Sevier,Outside,Leased,Brownlie Funeral Home Inc,116,,136.00,182,lattice
"T-Mobile US, INC",WC000800,WC,99,35.93805555,-83.70338888,Rays Gap Road 1602 (Carry Back Lane 9505),Sevier,Outside,Leased,"Mull, J Bazzell & Elizabeth",015,,001.00,192,guyed
"T-Mobile US, INC",WC000800,WC,99,35.21180833,-89.67640555,Hwy 64 11534 (Airline),Shelby,Arlington,Leased,"Bragg, HowardTrust & 1st Tennessee Bank",A01,60,00072,153,monopole
"T-Mobile US, INC",WC000800,WC,99,35.20165000,-89.87256388,Hood Street 5721(2778 Shelby),Shelby,Bartlett,Leased,"Hastings, Harold",B01,56,00305L,147,not given
"T-Mobile US, INC",WC000800,WC,99,35.23354111,-89.80047555,Memphis-Arlington Road 7859 ,Shelby,Bartlett,Leased,City of Bartlett,B01,57,00387,104,not given
"T-Mobile US, INC",WC000800,WC,99,35.08056000,-89.70964000,Shelton Road 10636,Shelby,Collierville,Leased,Blaylock & Brown Const. Co,C02,33,00001,150,monopole
"T-Mobile US, INC",WC000800,WC,99,35.07555583,-89.65504472,Shelton Road 398 E.,Shelby,Collierville,Leased,Memphis Light Gas & water,C02,34,00069,150,monopole
"T-Mobile US, INC",WC000800,WC,99,35.27176388,-89.74484166,Old Brownsville Road 9490 ,Shelby,Lakeland,Leased,Memphis Sports Shooting Association,L01,40,00067,190,monopole
"T-Mobile US, INC",WC000800,WC,99,35.31454722,-89.72993611,Stewart Road 6950,Shelby,Lakeland,Leased,"Bryan Shelby Farms, LP",L01,29,00386L,188,lattice
"T-Mobile US, INC",WC000800,WC,99,35.15265555,-90.02068333,Bellevue 477 N. ,Shelby,Memphis,Leased,Southern Millwork & Lumber,020,097,00002L,133,lattice
"T-Mobile US, INC",WC000800,WC,99,35.07578055,-90.02042500,Elvis Presley Blvd 2574 ,Shelby,Memphis,Leased,"Global Signal Acquisitions IV, LLC/CrownCastle",060,170,00017L,138,monopole
